PROGRAM_ID,CATEGORY_ID,KIND_ID,PRODUCTION_COUNTRY,PRODUCTION_YEAR
212871,4,43,,
212929,9,107,,
212930,9,107,,
212931,9,107,France,
212932,9,107,France,
212933,9,107,,
212937,9,107,France,
212938,9,107,,
212939,9,107,France,
212941,9,107,France,
212942,9,107,,
212946,9,107,France,
212947,9,107,France,
212950,7,93,France,
212951,9,107,,
212953,9,107,France,
212955,9,107,,
212957,9,107,France,
212960,9,107,France,
212964,9,107,,
212968,9,107,France,
212976,9,107,France,
212983,9,107,France,
212986,4,107,France,
213003,9,107,France,
213023,3,132,,
213024,3,125,,
213132,7,125,,
213138,9,107,France,
213249,1,116,Etats-Unis,2019
213250,1,23,Grande-Bretagne - Espagne,2017
213254,8,49,Allemagne,0
213255,6,174,France,0
213434,1,16,Etats-Unis,1971
213488,7,93,,
213492,6,182,Etats-Unis,2018
213579,1,83,France,2002
213719,4,107,France,
213724,2,16,Autriche - Allemagne,1999
213760,1,14,France,2018
213809,8,6,Etats-Unis,2018
213852,1,14,France,2003
213885,1,34,Japon,0
213910,3,222,France,
213948,9,102,France,
214029,1,33,Grande-Bretagne - Etats-Unis,2018
214053,3,47,,
214059,4,128,,
214060,4,128,,
214062,5,42,France,
214063,5,22,Etats-Unis,
214065,7,125,,
214067,4,128,Etats-Unis,
214069,4,128,,
214176,1,63,Finlande,2018
214178,8,94,Etats-Unis,0
214232,6,28,Japon,
214371,1,14,Grande-Bretagne,2018
214372,1,14,France,2007
214373,1,148,France,0
214374,1,31,Etats-Unis - France,1992
214376,6,175,Etats-Unis,2019
214377,9,12,,2019
214484,5,239,France,
214485,5,236,France,
214486,5,239,France,
214546,1,148,France,1969
214548,1,1,Etats-Unis,1997
214551,1,31,Etats-Unis,2006
214574,8,49,France,2019
214580,9,107,France,
214631,7,132,,
214748,1,131,France,2018
214753,6,181,France,2020
214781,6,174,Etats-Unis,2013
214847,1,63,Etats-Unis,2018
214900,2,33,Etats-Unis,2006
215025,1,131,France - Belgique,2018
215050,8,47,Allemagne,
215114,5,61,Grande-Bretagne,0
215121,1,34,Japon,2018
215186,1,158,France - Belgique,2018
215228,1,148,Etats-Unis,2018
215234,8,94,,
215315,9,239,France,
215324,6,182,Canada,2019
215410,1,14,Italie - France,1965
215411,1,1,Etats-Unis,1987
215412,1,116,Etats-Unis,1984
215525,4,43,,
215569,4,36,,
215608,1,149,France,2011
215698,5,36,France,
215809,9,12,,2019
215811,9,12,,2018
215814,6,175,Japon,2018
215884,5,20,,
215887,9,101,France,0
215969,1,16,France,2010
215971,1,33,Etats-Unis,2013
215983,8,137,France,1968
216040,6,28,Etats-Unis,0
216130,8,123,France,
216288,1,158,Japon,2018
216291,1,14,France - Italie,1987
216362,6,174,Etats-Unis,2015
216372,4,43,France,
216375,4,98,France,
216376,9,55,France,
216428,1,14,France,2018
216473,8,94,Etats-Unis,0
216525,4,43,,
216534,6,174,France,
216777,9,12,,2018
216835,6,173,,
216866,7,93,,2020
216980,8,49,France,
216995,9,112,,2019
217054,2,22,France,0
217133,8,137,Etats-Unis,2010
217135,4,155,France,
217139,9,12,,2020
217144,1,83,Allemagne,2007
217279,5,65,Canada,
217295,4,128,France,0
217302,9,101,France,
217458,8,5,France,
217509,7,93,,0
217547,1,5,France,2014
217548,9,36,France,
217708,1,16,Etats-Unis,2020
217827,8,137,Etats-Unis,0
217938,3,47,Etats-Unis,
218007,1,148,France,1943
218011,8,130,,
218084,3,78,,
218153,1,14,France,1964
218157,6,174,Grande-Bretagne,2019
218165,5,13,France,
218176,8,137,France,2018
218246,8,137,Etats-Unis,
218310,8,49,Grande-Bretagne,0
218312,9,101,France,
218449,5,13,,
218583,1,148,Etats-Unis,2019
218629,2,16,Etats-Unis,2020
218675,8,67,Luxembourg,
218680,7,93,,0
218709,1,23,Belgique - Suisse,2018
218788,9,12,,2020
218842,4,127,France,
218952,1,14,France,1990
219051,5,56,France,
219060,1,131,France,2018
219077,1,138,France,1937
219220,5,51,,0
219297,2,22,Etats-Unis,2016
219406,9,12,,
219422,8,4,France - Allemagne,
219547,9,101,France,0
219548,4,110,France,
219549,8,121,France,
219550,1,15,France,2018
219554,6,180,Etats-Unis,2008
219558,3,36,,
219560,3,132,,
219561,3,152,,
219676,9,101,Etats-Unis,
219678,4,43,,
219679,3,36,,
219711,4,19,Israël,
219791,8,119,Grande-Bretagne,
219793,1,148,France,2018
219833,3,125,,
219888,8,137,France,2014
219938,1,1,Espagne,1953
219939,1,33,France - Cuba,1963
219940,8,137,Canada,2019
219987,1,146,Allemagne,2018
220011,4,36,,
220017,4,36,,
220070,8,137,,
220071,1,16,Etats-Unis,1952
220083,8,119,Sri Lanka,
220088,1,1,Grande-Bretagne,1986
220117,9,102,France,
220123,1,148,Pologne - France,2018
220218,8,4,France,0
220220,1,1,Etats-Unis,1968
220222,1,34,,2019
220227,9,12,,
220279,1,18,France,2018
220340,7,93,,2019
220341,8,136,Allemagne,
220344,9,113,France - Belgique,
220349,1,1,Etats-Unis,1969
220351,3,81,,
220360,8,46,France,
220367,5,51,,0
220464,2,23,Etats-Unis - Grande-Bretagne,2020
220471,8,123,France,
220559,1,142,Etats-Unis - Finlande,2019
220566,1,23,France,2018
220567,1,63,France,2018
220592,8,122,France,
220594,8,6,France,
220595,8,137,France,2017
220597,8,4,France,
220607,8,123,France,
220608,8,137,France,
220610,3,132,,
220659,2,22,Corée du Sud,
220660,7,93,,0
220679,7,31,,2010
220738,8,4,France,
220742,1,148,France,2018
220916,1,23,Etats-Unis,1972
220920,1,83,Italie,1970
220921,9,130,France,0
220926,1,31,Grande-Bretagne - Etats-Unis,2018
220928,8,4,Canada,0
220969,1,146,Grande-Bretagne,2019
220970,1,14,France,2018
221027,1,29,Canada,2019
221032,7,93,,2020
221062,9,101,France,
221063,1,131,France - Italie,1971
221067,1,63,Etats-Unis,2016
221068,1,116,France,1950
221073,8,119,France,
221074,1,68,Etats-Unis,1966
221111,1,23,Grande-Bretagne,2018
221112,1,29,Etats-Unis,2019
221118,1,1,Etats-Unis,2019
221119,1,23,Brésil,2019
221128,9,121,Etats-Unis,2018
221135,3,125,,
221154,3,3,,
221191,7,61,,1979
221199,3,115,,
221205,8,6,France,
221206,6,176,France - Norvège - Suède,2018
221208,8,129,Allemagne,
221210,6,180,Lettonie,2019
221211,2,23,France,2017
221254,3,108,,
221263,1,18,Suède,2016
221339,9,101,France,
221343,8,123,France,
221351,8,113,,
221353,5,51,,0
221446,1,180,Japon,2018
221458,8,137,Etats-Unis,0
221459,8,137,Grande-Bretagne,0
221462,6,180,Japon,2019
221463,6,176,Japon,2019
221464,1,146,Etats-Unis,2018
221465,1,30,Grande-Bretagne,1948
221466,8,5,,
221467,6,182,Etats-Unis,2018
221468,5,51,,
221469,5,51,France,
221475,8,4,Grande-Bretagne,
221590,2,23,Côte d'Ivoire,2017
221592,8,49,France,0
221595,8,49,France - Allemagne,0
221596,8,130,France,
221599,8,137,France,
221601,8,137,Allemagne,
221604,1,138,France,2001
221638,2,16,Afrique du Sud,2020
221639,1,27,Japon,2019
221673,4,43,,
221721,8,130,Australie,2019
221722,5,61,France,
221726,5,41,,0
221727,8,47,France,0
221730,1,16,Etats-Unis - Italie,2018
221731,1,23,Mexique,2018
221734,8,136,France,
221736,8,136,France - Suisse - Etats-Unis,
221782,8,94,,
221783,4,110,,
221828,5,41,France,0
221863,8,121,France,
221874,1,16,France,2018
221875,1,83,Italie,1984
221877,8,4,Grande-Bretagne,
221878,8,123,Allemagne,
221932,5,20,,
221934,5,51,,0
221971,4,36,,
221985,1,63,France - Etats-Unis,1997
221995,6,28,Japon,2020
222023,9,101,France,
222026,7,180,,2007
222032,5,12,France,2020
222033,5,61,,2020
222035,5,12,Allemagne,2019
222164,9,12,Australie,2019
222171,3,78,,
222175,9,56,,0
222178,5,51,,0
222179,1,34,,2018
222187,6,180,France - Belgique - Pays-Bas,2018
222236,9,55,France,2018
222310,2,16,Canada,2019
222313,9,12,,2004
222318,8,119,,
222322,1,15,Etats-Unis,1980
222326,8,4,France,
222328,3,152,France,0
222329,2,23,Espagne,2019
222334,9,107,France,
222337,5,12,,2020
222338,1,83,France,2006
222339,9,101,France,0
222340,1,23,Grande-Bretagne,1954
222341,9,61,Autriche - Grande-Bretagne,2020
222443,8,5,Grande-Bretagne,0
222449,5,22,France,
222450,5,22,France,
222451,5,22,,
222453,9,12,Suisse,2020
222493,2,16,Grande-Bretagne - France - Allemagne,2019
222560,1,5,France,1983
222563,8,49,Etats-Unis,0
222564,8,121,Etats-Unis,
222570,8,6,France,
222571,3,47,Grande-Bretagne,0
222574,8,126,Grande-Bretagne,0
222578,5,135,France,0
222629,1,18,France,2018
222654,3,36,France,
222663,4,128,France,0
222712,1,23,France,2019
222714,9,12,France,2020
222717,8,137,Grande-Bretagne,2017
222718,1,27,Etats-Unis,2018
222719,1,23,France - Allemagne,1966
222721,8,136,Etats-Unis,0
222723,8,94,Australie - Indonésie - Panama,0
222724,8,94,Etats-Unis,0
222886,8,49,Chili - Colombie,0
222890,1,23,Inde - France,2018
222894,8,123,France,
222896,5,98,Etats-Unis,0
222897,8,67,France,
222899,1,5,France,1968
222900,8,119,Allemagne,
223009,1,18,France,2020
223011,9,101,France,
223012,9,36,France,
223015,1,23,Etats-Unis,2014
223016,1,14,Italie - France - Belgique,1994
223017,1,63,Grande-Bretagne - France,2017
223018,8,123,,
223019,4,43,France,
223020,1,141,Etats-Unis,2017
223025,9,12,Arménie,2017
223026,9,12,Arménie,2017
223067,2,26,Etats-Unis,2020
223144,6,180,Pays-Bas,2019
223150,8,5,Grande-Bretagne,0
223152,3,125,Italie,
223160,8,129,Allemagne,
223276,1,23,Afghanistan,2019
223279,5,62,Grande-Bretagne,
223282,8,123,France,
223285,9,55,Argentine,
223286,8,67,Allemagne,
223288,9,11,,2019
223289,6,180,Etats-Unis,2015
223387,6,180,Allemagne,2018
223388,5,80,France,
223389,1,63,Espagne,2017
223391,1,5,Grande-Bretagne,1975
223393,5,42,Suisse,0
223395,2,22,Etats-Unis,2018
223399,8,49,Etats-Unis,
223451,3,125,,
223457,9,12,Allemagne,2014
223458,3,125,,
223517,8,130,Etats-Unis,
223518,4,48,France,
223519,8,137,France,
223520,4,127,France,
223522,3,36,Etats-Unis,2020
223523,8,136,France,2016
223524,2,22,Etats-Unis,2012
223525,5,22,Etats-Unis,0
223528,4,122,,
223529,8,122,France,
223530,8,122,France,
223531,8,136,France,
223532,8,49,Allemagne,
223533,8,136,Allemagne,
223535,5,38,Etats-Unis,
223537,1,63,Etats-Unis,2019
223581,3,125,,
223582,7,125,,
223583,3,125,,
223584,3,77,,
223585,7,93,,0
223590,7,122,,2020
223591,7,122,,2020
223598,7,93,,2020
223655,8,136,Danemark,2019
223656,1,148,Israël - France,2016
223657,3,38,France,
223660,5,65,Etats-Unis,0
223661,3,125,Etats-Unis,
223665,1,14,Etats-Unis,2018
223666,1,131,France - Belgique,2018
223667,6,36,Japon,2020
223668,2,23,Italie,2018
223669,1,23,Suède - Géorgie - France,2019
223670,8,137,France,
223671,8,137,France,
223672,8,102,France,
223730,8,129,Allemagne,
223781,8,4,Allemagne,
223782,5,123,Etats-Unis,
223785,8,4,France,
223789,1,5,Etats-Unis,1958
223790,1,16,Etats-Unis,1935
223791,1,141,Etats-Unis,1959
223792,1,33,Etats-Unis,1960
223793,8,123,Canada,2018
223794,6,28,Etats-Unis,2010
223797,5,20,France,
223801,9,36,France,
223845,1,16,,2018
223872,8,94,,
223887,3,94,,
223888,7,36,,
223889,7,36,,
223942,9,107,France,
223943,5,12,France,2019
223945,2,16,Etats-Unis,2019
223948,2,23,Canada,2017
223949,1,1,Grande-Bretagne,1954
223950,4,43,,
223952,8,137,France,
223953,5,22,Etats-Unis,0
223954,5,22,Suisse,0
223955,1,131,France,2018
223956,1,68,Etats-Unis,2017
223957,8,4,Grande-Bretagne,
223959,9,101,France,
223960,1,131,France,1992
223961,8,6,Grande-Bretagne,
223982,1,14,Italie - France - Allemagne,1954
224075,9,12,Suisse,2019
224076,6,28,Etats-Unis,
224077,1,34,,
224078,8,65,Grande-Bretagne,
224080,9,56,,2014
224081,4,36,France,
224082,8,136,France,
224083,2,27,Etats-Unis,
224084,8,49,Pays-Bas,0
224085,1,18,Allemagne,2017
224086,8,49,Allemagne - Etats-Unis - France,
224087,8,123,France,
224088,1,31,Etats-Unis - France,2019
224089,4,43,,
224091,1,16,Etats-Unis,1937
224092,6,36,Suisse,0
224093,5,98,,0
224094,5,61,Belgique,0
224095,3,81,France,
224096,5,37,France,
224097,1,5,Etats-Unis,2017
224098,2,16,Grande-Bretagne,1987
224102,3,3,Allemagne,
224104,5,65,Etats-Unis,
224105,5,65,,
224106,5,65,,
224157,1,27,France,2019
224158,4,128,,
224160,9,107,France,
224163,9,107,,
224164,9,107,,
224221,1,18,France - Belgique,2018
224222,8,137,France,
224225,9,107,France,
224227,9,12,France,2019
224234,3,78,France,
224235,9,11,Pays-Bas,2018
224239,1,138,Grande-Bretagne,1972
224240,1,27,Grande-Bretagne,1975
224242,3,125,,
224243,3,47,France,
224244,3,115,,
224341,8,122,France,
224345,6,36,France,
224346,2,23,Grande-Bretagne,2017
224347,9,102,France,
224348,1,63,Etats-Unis,1945
224351,8,6,Espagne,
224357,8,119,France,
224358,5,61,France,
224359,1,63,Etats-Unis,2018
224360,5,20,France,
224431,7,93,,0
224465,8,123,France,
224466,8,136,France,
224467,5,98,France,
224468,5,98,France,
224469,5,41,,2019
224470,8,136,France,
224471,1,27,Etats-Unis,2018
224472,1,148,France,2018
224473,9,107,France,
224474,5,135,France,
224479,4,46,France,
224480,1,63,Etats-Unis,2020
224518,9,12,,
224522,7,125,,
224523,3,125,,
224531,4,48,France,
224532,4,48,France,
224533,4,48,France,
224534,4,48,France,
224535,4,36,France,
224536,4,110,France,
224537,4,48,France,
224539,4,48,France,
224563,2,22,Côte d'Ivoire,2016
224568,5,12,Etats-Unis,2020
224590,2,22,Canada,2017
224617,7,46,,2020
224623,9,101,France,
224624,8,123,France,
224625,8,119,Grande-Bretagne,
224626,1,131,France,2019
224628,3,114,,
224630,9,107,France,
224631,8,94,France,
224632,8,136,France,
224633,1,68,Etats-Unis,1940
224634,1,16,Etats-Unis,1939
224635,8,137,France,
224636,8,136,France,
224637,8,4,France,
224639,6,182,Etats-Unis,2015
224676,7,93,,2020
224682,9,101,France,0
224716,7,220,,
224717,7,220,,
224718,7,220,,
224757,8,67,France,
224759,5,22,France,
224760,8,119,Autriche,
224762,1,116,,2019
224765,9,12,,2020
224767,8,123,France,
224769,1,116,Etats-Unis,2017
224791,1,63,Danemark,2019
224827,4,48,France,
224828,4,48,France,
224830,9,107,France,
224832,9,113,France,
224835,3,81,,
224836,3,78,,
224837,8,5,,
224838,3,125,,
224839,3,132,,
224840,3,125,,
224844,5,61,Etats-Unis,
224846,3,78,,2020
224862,7,220,,
224863,7,220,,
224870,7,220,,
224911,7,137,,2020
224913,7,102,,1970
224920,9,6,Allemagne,
224921,5,61,Etats-Unis,
224922,9,6,Allemagne,
224924,9,101,,
224925,9,101,Etats-Unis,
224927,6,28,Etats-Unis,
224929,6,174,Japon,2015
224931,1,18,Iran,2018
224935,8,119,,
224938,5,41,,2014
224941,8,123,France,
224942,8,119,Grande-Bretagne,
224943,5,12,France,2020
225000,3,125,,
225015,7,220,,
225016,7,220,,
225017,7,220,,
225026,7,220,,
225048,7,93,,1975
225056,8,6,Allemagne - Italie,
225057,1,27,France,1965
225060,1,34,France,2019
225063,5,12,France,2020
225068,9,56,France,2020
225114,3,125,,
225116,3,152,,
225117,3,115,,
225118,7,125,,
225120,4,36,,
225122,6,172,France,2020
225146,4,49,France,
225178,9,107,France,
225179,9,104,Allemagne,
225180,9,113,Allemagne,
225181,9,55,France,2019
225183,1,16,Etats-Unis,1940
225184,1,23,Grande-Bretagne,2019
225185,8,123,France,
225187,8,6,Grande-Bretagne,
225188,8,119,Grande-Bretagne,
225282,8,129,Espagne,
225283,1,16,Etats-Unis,1940
225284,9,107,France,
225286,1,23,Etats-Unis,2005
225287,1,18,France,2018
225288,8,137,Belgique,
225294,8,94,France,
225295,7,93,,
225296,2,26,Grande-Bretagne,2005
225298,8,123,France,
225299,4,46,,
225300,1,31,Russie,2018
225301,4,36,,
225351,4,36,,
225352,9,102,France,
225395,9,107,France,
225396,8,6,France,
225397,4,46,Allemagne,
225398,3,38,Australie,
225399,4,25,France,
225400,1,116,Etats-Unis,2019
225401,5,65,Grande-Bretagne,
225403,8,119,Allemagne,
225404,4,25,France,
225405,4,36,France,
225406,9,12,France,2020
225443,7,93,,0
225444,7,93,,2020
225445,7,93,,1979
225446,7,93,,1976
225447,7,93,,1987
225448,7,93,,2016
225449,7,93,,2019
225450,7,220,,0
225451,7,93,,2018
225452,7,93,,1989
225453,7,220,,0
225454,7,220,,0
225455,7,220,,0
225456,7,220,,0
225457,7,93,,2020
225458,7,93,,2012
225459,7,93,,2020
225460,7,93,,1965
225465,1,23,,2018
225470,2,22,Etats-Unis,1994
225472,2,22,Etats-Unis,2018
225473,7,93,,
225474,7,93,,2008
225475,3,115,,
225476,4,48,France,
225477,7,93,Etats-Unis,2017
225482,4,36,,
225483,7,93,,0
225488,7,93,,1988
225493,4,41,Canada,
225494,6,36,,
225495,7,93,,2012
225500,7,122,,2020
225501,7,220,,0
225502,7,93,,2012
225507,7,220,,0
225508,7,220,,0
225509,7,93,,0
225522,7,93,,2020
225531,7,93,,2018
225536,7,93,,2020
225537,8,6,France,
225538,8,137,France,
225539,3,152,,
225540,5,62,,
225541,3,38,Australie,
225542,3,38,Etats-Unis,
225543,3,38,Etats-Unis,
225544,5,61,,
225545,1,68,Etats-Unis,1960
225546,5,37,,
225547,2,26,France,2012
225549,8,6,Belgique,
225550,8,137,France,2018
225551,8,137,Allemagne,
225552,1,31,Etats-Unis,2018
225553,8,4,Grande-Bretagne,
225554,9,113,France,
225559,7,93,,2012
3574,1,16,France,2014
5861,1,27,Etats-Unis,2002
7970,8,121,France,2019
8669,8,6,France,2011
10038,1,16,France,1987
11074,3,38,Etats-Unis,
11684,1,63,France - Italie,1960
11982,1,131,France,1975
14398,1,63,Etats-Unis,1996
16683,1,149,France,2000
17275,1,146,Etats-Unis - France,2006
17387,3,81,,
18006,8,126,France,
18247,1,141,France,2006
18379,3,81,,
19758,1,5,Espagne,2010
21840,6,175,Etats-Unis,2015
24816,1,131,France,1975
26347,1,63,Canada,2014
26964,6,176,Etats-Unis,2012
26965,6,176,Etats-Unis,2013
27231,1,30,Etats-Unis,2012
27302,1,34,France,2015
27698,5,61,Etats-Unis,
28460,1,68,Etats-Unis,1955
30291,9,12,,2016
33710,8,159,France,
35228,6,176,Etats-Unis,2003
35385,6,176,Etats-Unis,2000
35778,9,12,,2016
36335,6,176,Etats-Unis,1993
37264,1,116,Etats-Unis,2016
37565,5,41,Suisse,
37837,9,130,France,
38288,6,176,Etats-Unis,2008
40283,9,130,France,
42278,3,38,Etats-Unis,
45111,8,6,France - Palestine,
45501,8,6,France,
45548,2,23,France,2017
45693,8,6,Russie,0
46213,6,176,Etats-Unis,2016
46756,9,130,,
47154,6,175,Etats-Unis,2016
47689,6,28,Japon,1990
47690,6,28,Japon,
47862,6,28,Japon,1991
47863,6,28,Japon,1992
48021,6,28,Japon,1993
48022,6,28,Japon,1992
48061,7,93,,
48166,1,23,France,2016
48167,6,28,Japon,0
48168,6,28,Japon,1993
48303,1,27,Etats-Unis,2004
48358,6,28,Japon,1994
48583,6,28,Japon,1990
48585,6,28,Japon,1993
53691,7,122,,1995
57281,6,28,Japon,
58388,9,101,France,0
64107,1,16,Etats-Unis,2003
64550,9,107,Grande-Bretagne,
84842,6,176,Etats-Unis,2017
111715,2,16,France,2018
116652,8,119,Suisse,
118459,3,38,Etats-Unis,
119349,8,123,Grèce,
121231,8,123,France,
152659,9,107,Grande-Bretagne,
153879,8,137,France,
167179,7,93,,1989
167673,7,137,,1986
167999,1,23,Turquie,2018
172314,8,6,France,0
174039,7,93,,0
176656,7,102,,1958
177616,1,146,France - Belgique,2018
177917,1,18,France,2017
179913,5,62,,
180810,3,78,,2020
183402,1,34,France,0
183693,7,137,,2019
186081,7,125,France,
191258,5,20,Etats-Unis,
193056,8,119,,
196898,1,31,Etats-Unis,2018
197109,1,146,Etats-Unis,2017
197857,8,123,Allemagne,
200465,1,146,Etats-Unis,2016
210446,7,93,,0
211302,9,12,,
212497,8,130,France,
214070,8,137,France,2017
214380,6,182,Etats-Unis,0
215058,8,6,Allemagne,
215792,1,34,,2018
216373,9,12,,2020
217137,9,12,Allemagne,2019
217595,4,6,France,
217658,8,137,France,2019
219150,1,23,France - Italie,1951
219541,8,136,Belgique,2019
219874,8,121,France,2014
220095,5,51,,
220261,1,180,Japon,2019
220290,4,46,,
220291,5,97,France,
220292,4,19,,
220656,2,23,Allemagne,2019
220994,7,93,,2018
221015,7,136,,1972
221120,1,176,Norvège,2018
221129,1,146,Etats-Unis,2020
221130,1,23,France,2020
221143,1,176,,2019
221164,1,34,,2016
221192,7,61,,1999
221193,7,46,,2005
221194,7,102,,2001
221200,3,115,,
221201,3,80,France,
221202,3,115,,
221213,3,81,,
221214,3,81,,
221253,8,136,,
221258,3,80,France,
221276,8,6,Australie,
221325,7,101,,1980
221326,7,22,,1990
221327,7,101,,1981
221328,7,94,,1978
221336,3,80,France,
221340,1,23,Pologne - France,2018
221347,5,62,,
221348,5,62,,
221349,5,62,,
221387,7,93,,2019
221404,7,93,,2017
221409,7,93,,1964
221410,7,93,,2020
221411,7,93,,1977
221412,7,93,,1977
221413,7,93,,1977
221414,7,93,,1977
221415,7,93,,1976
221450,7,110,,2020
221451,7,6,,1981
221457,3,80,France,
221470,7,93,,2016
221474,3,77,,
221478,8,4,Etats-Unis,
221479,5,65,Etats-Unis,
221481,7,93,,2018
221506,7,93,,2011
221512,1,179,Allemagne,2016
221524,7,113,,1971
221525,7,55,,1982
221538,9,130,France,
221552,9,101,,2018
221553,7,93,,0
221574,7,93,,2017
221575,7,137,,2020
221576,7,102,,1972
221582,3,81,,
221585,5,65,Etats-Unis,
221586,8,137,Etats-Unis,
221588,3,3,,
221597,1,33,Etats-Unis,1994
221640,7,137,,2020
221641,7,122,,2017
221650,7,137,,2020
221659,5,41,Suisse,2019
221678,7,93,,2018
174,1,131,France,2011
1690,6,173,Etats-Unis,2014
1913,1,63,Grande-Bretagne,2004
2852,1,180,,2013
3057,4,36,France,
3966,1,27,Etats-Unis,2010
5164,1,33,Etats-Unis - Chine,2008
5431,3,47,,2016
5545,1,31,Etats-Unis,1993
5695,1,131,France,1973
6425,1,131,France,2009
11585,1,27,Etats-Unis,2002
13953,1,27,Grande-Bretagne - Etats-Unis,1969
15107,1,27,Etats-Unis,2000
15108,1,27,Etats-Unis,2003
18407,9,11,,
19702,8,5,Grande-Bretagne,
19824,1,149,France,1987
21359,1,1,Etats-Unis,2006
25063,1,138,France,2014
28880,1,142,Etats-Unis,2007
29500,8,94,,
29891,6,180,,2015
30715,8,129,France,
32625,1,150,Etats-Unis,1997
32748,8,137,France,
35517,1,63,Allemagne - Etats-Unis,1999
35658,9,11,,2015
35844,1,16,Etats-Unis,1947
40662,8,126,France,
40772,1,16,France,2016
40793,9,112,,
42500,1,141,France,1955
42639,1,116,Allemagne,2016
43995,1,63,Etats-Unis,2004
45660,6,179,Grande-Bretagne,2017
45858,2,174,,0
46157,2,22,France,2017
47354,8,94,France,0
49144,1,16,France,2017
50453,1,5,France,2016
50555,1,138,Etats-Unis,2007
50782,1,16,Etats-Unis,1975
51903,3,38,Etats-Unis,
